Palabra,Fonema,AudioID,Dataset
siberia,ɪ,arctic_a0570,cmu_us_rms_arctic
and,æ,arctic_a0570,cmu_us_rms_arctic
russia,ʌ,arctic_a0570,cmu_us_rms_arctic
but,ʌ,arctic_b0259,cmu_us_rms_arctic
instead,ɪ,arctic_b0259,cmu_us_rms_arctic
of,ʌ,arctic_b0259,cmu_us_rms_arctic
speaking,ɪ,arctic_b0259,cmu_us_rms_arctic
a,ɪ,arctic_b0259,cmu_us_rms_arctic
sigh,ɪ,arctic_b0259,cmu_us_rms_arctic
i,ɪ,arctic_b0400,cmu_us_rms_arctic
answer,æ,arctic_b0400,cmu_us_rms_arctic
of,ʌ,arctic_b0400,cmu_us_rms_arctic
give,ɪ,arctic_a0286,cmu_us_rms_arctic
choice,ɪ,arctic_a0286,cmu_us_rms_arctic
between,ɪ,arctic_a0286,cmu_us_rms_arctic
a,ɪ,arctic_a0286,cmu_us_rms_arctic
fine,ɪ,arctic_a0286,cmu_us_rms_arctic
an,æ,arctic_a0286,cmu_us_rms_arctic
official,ɪ,arctic_a0286,cmu_us_rms_arctic
whipping,ɪ,arctic_a0286,cmu_us_rms_arctic
billinger,ɪ,arctic_b0119,cmu_us_rms_arctic
may,ɪ,arctic_b0119,cmu_us_rms_arctic
arrive,ɪ,arctic_b0119,cmu_us_rms_arctic
in,ɪ,arctic_b0119,cmu_us_rms_arctic
time,ɪ,arctic_b0119,cmu_us_rms_arctic
it,ɪ,arctic_b0260,cmu_us_rms_arctic
eight,ɪ,arctic_b0260,cmu_us_rms_arctic
time,ɪ,arctic_a0003,cmu_us_rms_arctic
that,æ,arctic_a0003,cmu_us_rms_arctic
evening,ɪ,arctic_a0003,cmu_us_rms_arctic
hands,æ,arctic_a0003,cmu_us_rms_arctic
an,æ,arctic_a0287,cmu_us_rms_arctic
eye,ɪ,arctic_a0287,cmu_us_rms_arctic
him,ɪ,arctic_a0287,cmu_us_rms_arctic
i,ɪ,arctic_b0401,cmu_us_rms_arctic
it,ɪ,arctic_b0401,cmu_us_rms_arctic
myself,ɪ,arctic_b0401,cmu_us_rms_arctic
in,ɪ,arctic_b0401,cmu_us_rms_arctic
english,ɪ,arctic_b0401,cmu_us_rms_arctic
ships,ɪ,arctic_b0401,cmu_us_rms_arctic
i,ɪ,arctic_a0145,cmu_us_rms_arctic
have,æ,arctic_a0145,cmu_us_rms_arctic
of,ʌ,arctic_a0145,cmu_us_rms_arctic
as,æ,arctic_a0145,cmu_us_rms_arctic
they,ɪ,arctic_a0145,cmu_us_rms_arctic
tear,ɪ,arctic_a0145,cmu_us_rms_arctic
easily,ɪ,arctic_a0145,cmu_us_rms_arctic
had,æ,arctic_a0571,cmu_us_rms_arctic
build,ɪ,arctic_a0571,cmu_us_rms_arctic
a,ɪ,arctic_a0571,cmu_us_rms_arctic
fire,ɪ,arctic_a0571,cmu_us_rms_arctic
and,æ,arctic_a0571,cmu_us_rms_arctic
ourselves,ɪ,arctic_a0430,cmu_us_rms_arctic
once,ʌ,arctic_a0430,cmu_us_rms_arctic
in,ɪ,arctic_a0430,cmu_us_rms_arctic
high,ɪ,arctic_a0430,cmu_us_rms_arctic
of,ʌ,arctic_a0430,cmu_us_rms_arctic
abundance,ʌ,arctic_a0430,cmu_us_rms_arctic
and,æ,arctic_b0261,cmu_us_rms_arctic
did,ɪ,arctic_b0261,cmu_us_rms_arctic
my,ɪ,arctic_b0261,cmu_us_rms_arctic
hitch,ɪ,arctic_b0120,cmu_us_rms_arctic
replied,ɪ,arctic_b0120,cmu_us_rms_arctic
rolling,ɪ,arctic_b0120,cmu_us_rms_arctic
a,ɪ,arctic_b0120,cmu_us_rms_arctic
cigarette,ɪ,arctic_b0120,cmu_us_rms_arctic
my,ɪ,arctic_a0288,cmu_us_rms_arctic
oysters,ɪ,arctic_a0288,cmu_us_rms_arctic
at,æ,arctic_a0288,cmu_us_rms_arctic
last,æ,arctic_a0288,cmu_us_rms_arctic
of,ʌ,arctic_a0146,cmu_us_rms_arctic
that,æ,arctic_a0146,cmu_us_rms_arctic
is,ɪ,arctic_a0146,cmu_us_rms_arctic
uninteresting,ɪ,arctic_a0146,cmu_us_rms_arctic
continued,ɪ,arctic_a0146,cmu_us_rms_arctic
saxon,æ,arctic_b0262,cmu_us_rms_arctic
but,ʌ,arctic_a0004,cmu_us_rms_arctic
i,ɪ,arctic_a0004,cmu_us_rms_arctic
glad,æ,arctic_a0004,cmu_us_rms_arctic
phil,ɪ,arctic_a0004,cmu_us_rms_arctic
i,ɪ,arctic_a0572,cmu_us_rms_arctic
anything,ɪ,arctic_a0572,cmu_us_rms_arctic
like,ɪ,arctic_a0572,cmu_us_rms_arctic
in,ɪ,arctic_a0572,cmu_us_rms_arctic
my,ɪ,arctic_a0572,cmu_us_rms_arctic
life,ɪ,arctic_a0572,cmu_us_rms_arctic
an,æ,arctic_b0402,cmu_us_rms_arctic
altruistic,ɪ,arctic_b0402,cmu_us_rms_arctic
act,æ,arctic_b0402,cmu_us_rms_arctic
is,ɪ,arctic_b0402,cmu_us_rms_arctic
an,æ,arctic_b0402,cmu_us_rms_arctic
act,æ,arctic_b0402,cmu_us_rms_arctic
of,ʌ,arctic_b0402,cmu_us_rms_arctic
others,ʌ,arctic_b0402,cmu_us_rms_arctic
and,æ,arctic_a0431,cmu_us_rms_arctic
nakata,æ,arctic_a0431,cmu_us_rms_arctic
in,ɪ,arctic_a0431,cmu_us_rms_arctic
a,ɪ,arctic_a0431,cmu_us_rms_arctic
bit,ɪ,arctic_a0431,cmu_us_rms_arctic
of,ʌ,arctic_a0431,cmu_us_rms_arctic
a,ɪ,arctic_a0431,cmu_us_rms_arctic
funk,ʌ,arctic_a0431,cmu_us_rms_arctic
i,ɪ,arctic_b0121,cmu_us_rms_arctic
my,ɪ,arctic_b0121,cmu_us_rms_arctic
by,ɪ,arctic_b0121,cmu_us_rms_arctic
they,ɪ,arctic_a0289,cmu_us_rms_arctic
oyster,ɪ,arctic_a0289,cmu_us_rms_arctic
pirates,ɪ,arctic_a0289,cmu_us_rms_arctic
nicholas,ɪ,arctic_a0289,cmu_us_rms_arctic
continued,ɪ,arctic_a0289,cmu_us_rms_arctic
will,ɪ,arctic_a0005,cmu_us_rms_arctic
it,ɪ,arctic_a0005,cmu_us_rms_arctic
boy,ɪ,arctic_a0432,cmu_us_rms_arctic
at,æ,arctic_a0432,cmu_us_rms_arctic
his,ɪ,arctic_a0432,cmu_us_rms_arctic
a,ɪ,arctic_a0147,cmu_us_rms_arctic
before,ɪ,arctic_a0147,cmu_us_rms_arctic
was,ʌ,arctic_a0147,cmu_us_rms_arctic
intoxicated,ɪ,arctic_a0147,cmu_us_rms_arctic
by,ɪ,arctic_a0147,cmu_us_rms_arctic
a,ɪ,arctic_a0147,cmu_us_rms_arctic
joy,ɪ,arctic_a0147,cmu_us_rms_arctic
that,æ,arctic_a0147,cmu_us_rms_arctic
was,ʌ,arctic_a0147,cmu_us_rms_arctic
madness,æ,arctic_a0147,cmu_us_rms_arctic
once,ʌ,arctic_b0263,cmu_us_rms_arctic
did,ɪ,arctic_b0263,cmu_us_rms_arctic
i,ɪ,arctic_b0263,cmu_us_rms_arctic
confide,ɪ,arctic_b0263,cmu_us_rms_arctic
strangeness,ɪ,arctic_b0263,cmu_us_rms_arctic
of,ʌ,arctic_b0263,cmu_us_rms_arctic
it,ɪ,arctic_b0263,cmu_us_rms_arctic
another,ʌ,arctic_b0263,cmu_us_rms_arctic
was,ʌ,arctic_a0573,cmu_us_rms_arctic
save,ɪ,arctic_a0573,cmu_us_rms_arctic
what,ʌ,arctic_a0573,cmu_us_rms_arctic
they,ɪ,arctic_a0573,cmu_us_rms_arctic
made,ɪ,arctic_a0573,cmu_us_rms_arctic
knowing,ɪ,arctic_b0403,cmu_us_rms_arctic
him,ɪ,arctic_b0403,cmu_us_rms_arctic
i,ɪ,arctic_b0403,cmu_us_rms_arctic
review,ɪ,arctic_b0403,cmu_us_rms_arctic
scandinavian,æ,arctic_b0403,cmu_us_rms_arctic
myths,ɪ,arctic_b0403,cmu_us_rms_arctic
with,ɪ,arctic_b0403,cmu_us_rms_arctic
clearer,ɪ,arctic_b0403,cmu_us_rms_arctic
understanding,æ,arctic_b0403,cmu_us_rms_arctic
one,ʌ,arctic_a0290,cmu_us_rms_arctic
by,ɪ,arctic_a0290,cmu_us_rms_arctic
one,ʌ,arctic_a0290,cmu_us_rms_arctic
boys,ɪ,arctic_a0290,cmu_us_rms_arctic
captured,æ,arctic_a0290,cmu_us_rms_arctic
philip,ɪ,arctic_b0122,cmu_us_rms_arctic
after,æ,arctic_b0122,cmu_us_rms_arctic
his,ɪ,arctic_b0122,cmu_us_rms_arctic
with,ɪ,arctic_b0122,cmu_us_rms_arctic
i,ɪ,arctic_a0006,cmu_us_rms_arctic
i,ɪ,arctic_a0006,cmu_us_rms_arctic
seeing,ɪ,arctic_a0006,cmu_us_rms_arctic
but,ʌ,arctic_b0264,cmu_us_rms_arctic
this,ɪ,arctic_b0264,cmu_us_rms_arctic
time,ɪ,arctic_b0264,cmu_us_rms_arctic
it,ɪ,arctic_b0264,cmu_us_rms_arctic
was,ʌ,arctic_b0264,cmu_us_rms_arctic
saxon,æ,arctic_b0264,cmu_us_rms_arctic
rebelled,ɪ,arctic_b0264,cmu_us_rms_arctic
things,ɪ,arctic_a0148,cmu_us_rms_arctic
had,æ,arctic_a0148,cmu_us_rms_arctic
been,ɪ,arctic_a0148,cmu_us_rms_arctic
struck,ʌ,arctic_a0148,cmu_us_rms_arctic
within,ɪ,arctic_a0148,cmu_us_rms_arctic
him,ɪ,arctic_a0148,cmu_us_rms_arctic
and,æ,arctic_b0404,cmu_us_rms_arctic
was,ʌ,arctic_b0404,cmu_us_rms_arctic
reply,ɪ,arctic_b0404,cmu_us_rms_arctic
business,ɪ,arctic_a0574,cmu_us_rms_arctic
man,æ,arctic_a0574,cmu_us_rms_arctic
brien,ɪ,arctic_a0574,cmu_us_rms_arctic
was,ʌ,arctic_a0574,cmu_us_rms_arctic
saying,ɪ,arctic_a0574,cmu_us_rms_arctic
bridge,ɪ,arctic_a0433,cmu_us_rms_arctic
was,ʌ,arctic_a0433,cmu_us_rms_arctic
tambo,æ,arctic_a0433,cmu_us_rms_arctic
which,ɪ,arctic_a0433,cmu_us_rms_arctic
is,ɪ,arctic_a0433,cmu_us_rms_arctic
native,ɪ,arctic_a0433,cmu_us_rms_arctic
taboo,æ,arctic_a0433,cmu_us_rms_arctic
had,æ,arctic_a0291,cmu_us_rms_arctic
by,ɪ,arctic_a0291,cmu_us_rms_arctic
and,æ,arctic_a0291,cmu_us_rms_arctic
acts,æ,arctic_a0291,cmu_us_rms_arctic
had,æ,arctic_a0291,cmu_us_rms_arctic
been,ɪ,arctic_a0291,cmu_us_rms_arctic
they,ɪ,arctic_b0123,cmu_us_rms_arctic
understand,æ,arctic_b0123,cmu_us_rms_arctic
growing,ɪ,arctic_b0123,cmu_us_rms_arctic
disaffection,ɪ,arctic_b0123,cmu_us_rms_arctic
among,ʌ,arctic_b0123,cmu_us_rms_arctic
and,æ,arctic_a0007,cmu_us_rms_arctic
always,ɪ,arctic_a0007,cmu_us_rms_arctic
it,ɪ,arctic_a0007,cmu_us_rms_arctic
in,ɪ,arctic_a0007,cmu_us_rms_arctic
superlative,ɪ,arctic_a0007,cmu_us_rms_arctic
degree,ɪ,arctic_a0007,cmu_us_rms_arctic
a,ɪ,arctic_a0434,cmu_us_rms_arctic
half,æ,arctic_a0434,cmu_us_rms_arctic
a,ɪ,arctic_a0434,cmu_us_rms_arctic
case,ɪ,arctic_a0434,cmu_us_rms_arctic
of,ʌ,arctic_a0434,cmu_us_rms_arctic
tobacco,æ,arctic_a0434,cmu_us_rms_arctic
was,ʌ,arctic_a0434,cmu_us_rms_arctic
i,ɪ,arctic_b0265,cmu_us_rms_arctic
was,ʌ,arctic_b0265,cmu_us_rms_arctic
cry,ɪ,arctic_b0265,cmu_us_rms_arctic
in,ɪ,arctic_b0265,cmu_us_rms_arctic
face,ɪ,arctic_b0265,cmu_us_rms_arctic
of,ʌ,arctic_b0265,cmu_us_rms_arctic
fear,ɪ,arctic_b0265,cmu_us_rms_arctic
and,æ,arctic_b0405,cmu_us_rms_arctic
year,ɪ,arctic_b0405,cmu_us_rms_arctic
something,ɪ,arctic_b0405,cmu_us_rms_arctic
happened,æ,arctic_b0405,cmu_us_rms_arctic
and,æ,arctic_b0405,cmu_us_rms_arctic
i,ɪ,arctic_b0405,cmu_us_rms_arctic
did,ɪ,arctic_b0405,cmu_us_rms_arctic
missions,ɪ,arctic_a0575,cmu_us_rms_arctic
and,æ,arctic_a0575,cmu_us_rms_arctic
was,ʌ,arctic_a0575,cmu_us_rms_arctic
man,æ,arctic_a0575,cmu_us_rms_arctic
here,ɪ,arctic_a0292,cmu_us_rms_arctic
in,ɪ,arctic_a0292,cmu_us_rms_arctic
midmorning,ɪ,arctic_a0292,cmu_us_rms_arctic
casualty,æ,arctic_a0292,cmu_us_rms_arctic
an,æ,arctic_a0149,cmu_us_rms_arctic
instant,ɪ,arctic_a0149,cmu_us_rms_arctic
pierre,ɪ,arctic_a0149,cmu_us_rms_arctic
like,ɪ,arctic_a0149,cmu_us_rms_arctic
a,ɪ,arctic_a0149,cmu_us_rms_arctic
silhouette,ɪ,arctic_a0149,cmu_us_rms_arctic
sky,ɪ,arctic_a0149,cmu_us_rms_arctic
gad,æ,arctic_a0008,cmu_us_rms_arctic
came,ɪ,arctic_a0008,cmu_us_rms_arctic
just,ʌ,arctic_a0008,cmu_us_rms_arctic
in,ɪ,arctic_a0008,cmu_us_rms_arctic
time,ɪ,arctic_a0008,cmu_us_rms_arctic
what,ʌ,arctic_a0435,cmu_us_rms_arctic
by,ɪ,arctic_a0435,cmu_us_rms_arctic
this,ɪ,arctic_a0435,cmu_us_rms_arctic
outrageous,ɪ,arctic_a0435,cmu_us_rms_arctic
conduct,ʌ,arctic_a0435,cmu_us_rms_arctic
goodbye,ɪ,arctic_a0150,cmu_us_rms_arctic
pierre,ɪ,arctic_a0150,cmu_us_rms_arctic
they,ɪ,arctic_a0293,cmu_us_rms_arctic
in,ɪ,arctic_a0293,cmu_us_rms_arctic
primeval,ɪ,arctic_a0293,cmu_us_rms_arctic
forest,ɪ,arctic_a0293,cmu_us_rms_arctic
passed,æ,arctic_b0124,cmu_us_rms_arctic
and,æ,arctic_b0124,cmu_us_rms_arctic
in,ɪ,arctic_b0124,cmu_us_rms_arctic
that,æ,arctic_b0124,cmu_us_rms_arctic
time,ɪ,arctic_b0124,cmu_us_rms_arctic
camp,æ,arctic_b0124,cmu_us_rms_arctic
times,ɪ,arctic_b0124,cmu_us_rms_arctic
and,æ,arctic_b0266,cmu_us_rms_arctic
in,ɪ,arctic_b0266,cmu_us_rms_arctic
my,ɪ,arctic_b0266,cmu_us_rms_arctic
place,ɪ,arctic_b0266,cmu_us_rms_arctic
a,ɪ,arctic_b0266,cmu_us_rms_arctic
in,ɪ,arctic_b0406,cmu_us_rms_arctic
did,ɪ,arctic_b0406,cmu_us_rms_arctic
it,ɪ,arctic_b0406,cmu_us_rms_arctic
was,ʌ,arctic_b0406,cmu_us_rms_arctic
in,ɪ,arctic_b0406,cmu_us_rms_arctic
but,ʌ,arctic_a0436,cmu_us_rms_arctic
martin,ɪ,arctic_a0436,cmu_us_rms_arctic
smiled,ɪ,arctic_a0436,cmu_us_rms_arctic
a,ɪ,arctic_a0436,cmu_us_rms_arctic
superior,ɪ,arctic_a0436,cmu_us_rms_arctic
smile,ɪ,arctic_a0436,cmu_us_rms_arctic
and,æ,arctic_a0576,cmu_us_rms_arctic
big,ɪ,arctic_a0576,cmu_us_rms_arctic
of,ʌ,arctic_a0576,cmu_us_rms_arctic
his,ɪ,arctic_a0576,cmu_us_rms_arctic
existence,ɪ,arctic_a0576,cmu_us_rms_arctic
before,ɪ,arctic_a0576,cmu_us_rms_arctic
did,ɪ,arctic_a0576,cmu_us_rms_arctic
of,ʌ,arctic_a0576,cmu_us_rms_arctic
and,æ,arctic_a0009,cmu_us_rms_arctic
faced,ɪ,arctic_a0009,cmu_us_rms_arctic
table,ɪ,arctic_a0009,cmu_us_rms_arctic
had,æ,arctic_a0294,cmu_us_rms_arctic
been,ɪ,arctic_a0294,cmu_us_rms_arctic
foiled,ɪ,arctic_a0294,cmu_us_rms_arctic
in,ɪ,arctic_a0294,cmu_us_rms_arctic
his,ɪ,arctic_a0294,cmu_us_rms_arctic
escape,ɪ,arctic_a0294,cmu_us_rms_arctic
and,æ,arctic_a0151,cmu_us_rms_arctic
was,ʌ,arctic_a0151,cmu_us_rms_arctic
beyond,ɪ,arctic_a0151,cmu_us_rms_arctic
trail,ɪ,arctic_a0151,cmu_us_rms_arctic
with,ɪ,arctic_a0151,cmu_us_rms_arctic
boy,ɪ,arctic_b0267,cmu_us_rms_arctic
back,æ,arctic_b0267,cmu_us_rms_arctic
his,ɪ,arctic_b0267,cmu_us_rms_arctic
with,ɪ,arctic_b0267,cmu_us_rms_arctic
pride,ɪ,arctic_b0267,cmu_us_rms_arctic
of,ʌ,arctic_b0407,cmu_us_rms_arctic
much,ʌ,arctic_b0407,cmu_us_rms_arctic
grumbling,ɪ,arctic_b0407,cmu_us_rms_arctic
and,æ,arctic_b0407,cmu_us_rms_arctic
little,ɪ,arctic_b0407,cmu_us_rms_arctic
continually,ɪ,arctic_b0407,cmu_us_rms_arctic
occurring,ɪ,arctic_b0407,cmu_us_rms_arctic
it,ɪ,arctic_b0125,cmu_us_rms_arctic
was,ʌ,arctic_b0125,cmu_us_rms_arctic
time,ɪ,arctic_b0125,cmu_us_rms_arctic
that,æ,arctic_b0125,cmu_us_rms_arctic
philip,ɪ,arctic_b0125,cmu_us_rms_arctic
had,æ,arctic_b0125,cmu_us_rms_arctic
by,ɪ,arctic_a0437,cmu_us_rms_arctic
that,æ,arctic_a0437,cmu_us_rms_arctic
answer,æ,arctic_a0437,cmu_us_rms_arctic
my,ɪ,arctic_a0437,cmu_us_rms_arctic
medical,ɪ,arctic_a0437,cmu_us_rms_arctic
saxon,æ,arctic_b0268,cmu_us_rms_arctic
and,æ,arctic_b0268,cmu_us_rms_arctic
boy,ɪ,arctic_b0268,cmu_us_rms_arctic
and,æ,arctic_a0295,cmu_us_rms_arctic
it,ɪ,arctic_a0295,cmu_us_rms_arctic
with,ɪ,arctic_a0295,cmu_us_rms_arctic
spears,ɪ,arctic_a0295,cmu_us_rms_arctic
and,æ,arctic_a0295,cmu_us_rms_arctic
arrows,æ,arctic_a0295,cmu_us_rms_arctic
philip,ɪ,arctic_a0152,cmu_us_rms_arctic
thrust,ʌ,arctic_a0152,cmu_us_rms_arctic
himself,ɪ,arctic_a0152,cmu_us_rms_arctic
it,ɪ,arctic_a0152,cmu_us_rms_arctic
and,æ,arctic_a0152,cmu_us_rms_arctic
once,ʌ,arctic_a0577,cmu_us_rms_arctic
began,æ,arctic_a0577,cmu_us_rms_arctic
emitting,ɪ,arctic_a0577,cmu_us_rms_arctic
its,ɪ,arctic_a0577,cmu_us_rms_arctic
barbaric,æ,arctic_a0577,cmu_us_rms_arctic
rhythms,ɪ,arctic_a0577,cmu_us_rms_arctic
michael,ɪ,arctic_a0577,cmu_us_rms_arctic
was,ʌ,arctic_a0577,cmu_us_rms_arctic
i,ɪ,arctic_a0010,cmu_us_rms_arctic
playing,ɪ,arctic_a0010,cmu_us_rms_arctic
a,ɪ,arctic_a0010,cmu_us_rms_arctic
single,ɪ,arctic_a0010,cmu_us_rms_arctic
hand,æ,arctic_a0010,cmu_us_rms_arctic
in,ɪ,arctic_a0010,cmu_us_rms_arctic
what,ʌ,arctic_a0010,cmu_us_rms_arctic
like,ɪ,arctic_a0010,cmu_us_rms_arctic
a,ɪ,arctic_a0010,cmu_us_rms_arctic
losing,ɪ,arctic_a0010,cmu_us_rms_arctic
game,ɪ,arctic_a0010,cmu_us_rms_arctic
at,æ,arctic_a0438,cmu_us_rms_arctic
monday,ɪ,arctic_a0438,cmu_us_rms_arctic
have,æ,arctic_b0408,cmu_us_rms_arctic
advantage,æ,arctic_b0408,cmu_us_rms_arctic
bassett,æ,arctic_a0296,cmu_us_rms_arctic
was,ʌ,arctic_a0296,cmu_us_rms_arctic
a,ɪ,arctic_a0296,cmu_us_rms_arctic
fastidious,æ,arctic_a0296,cmu_us_rms_arctic
man,æ,arctic_a0296,cmu_us_rms_arctic
but,ʌ,arctic_a0578,cmu_us_rms_arctic
just,ʌ,arctic_a0578,cmu_us_rms_arctic
this,ɪ,arctic_a0578,cmu_us_rms_arctic
at,æ,arctic_a0439,cmu_us_rms_arctic
wednesday,ɪ,arctic_a0439,cmu_us_rms_arctic
blood,ʌ,arctic_b0126,cmu_us_rms_arctic
was,ʌ,arctic_b0126,cmu_us_rms_arctic
oozing,ɪ,arctic_b0126,cmu_us_rms_arctic
from,ʌ,arctic_b0126,cmu_us_rms_arctic
man,æ,arctic_b0126,cmu_us_rms_arctic
right,ɪ,arctic_b0126,cmu_us_rms_arctic
why,ɪ,arctic_b0269,cmu_us_rms_arctic
like,ɪ,arctic_b0269,cmu_us_rms_arctic
railroad,ɪ,arctic_b0269,cmu_us_rms_arctic
station,ɪ,arctic_b0269,cmu_us_rms_arctic
tapped,æ,arctic_a0153,cmu_us_rms_arctic
his,ɪ,arctic_a0153,cmu_us_rms_arctic
suspiciously,ɪ,arctic_a0153,cmu_us_rms_arctic
with,ɪ,arctic_a0153,cmu_us_rms_arctic
a,ɪ,arctic_a0153,cmu_us_rms_arctic
stubby,ʌ,arctic_a0153,cmu_us_rms_arctic
forefinger,ɪ,arctic_a0153,cmu_us_rms_arctic
i,ɪ,arctic_a0440,cmu_us_rms_arctic
was,ʌ,arctic_a0579,cmu_us_rms_arctic
louisa,ɪ,arctic_a0579,cmu_us_rms_arctic
if,ɪ,arctic_a0011,cmu_us_rms_arctic
i,ɪ,arctic_a0011,cmu_us_rms_arctic
a,ɪ,arctic_a0011,cmu_us_rms_arctic
fighter,ɪ,arctic_a0011,cmu_us_rms_arctic
in,ɪ,arctic_a0011,cmu_us_rms_arctic
my,ɪ,arctic_a0011,cmu_us_rms_arctic
life,ɪ,arctic_a0011,cmu_us_rms_arctic
i,ɪ,arctic_a0011,cmu_us_rms_arctic
one,ʌ,arctic_a0011,cmu_us_rms_arctic
destroyed,ɪ,arctic_b0127,cmu_us_rms_arctic
everything,ɪ,arctic_b0127,cmu_us_rms_arctic
that,æ,arctic_b0127,cmu_us_rms_arctic
had,æ,arctic_b0127,cmu_us_rms_arctic
belonged,ɪ,arctic_b0127,cmu_us_rms_arctic
by,ɪ,arctic_b0409,cmu_us_rms_arctic
in,ɪ,arctic_b0409,cmu_us_rms_arctic
its,ɪ,arctic_b0409,cmu_us_rms_arctic
my,ɪ,arctic_b0409,cmu_us_rms_arctic
hip,ɪ,arctic_b0409,cmu_us_rms_arctic
with,ɪ,arctic_b0270,cmu_us_rms_arctic
a,ɪ,arctic_a0297,cmu_us_rms_arctic
big,ɪ,arctic_a0297,cmu_us_rms_arctic
english,ɪ,arctic_a0297,cmu_us_rms_arctic
right,ɪ,arctic_a0297,cmu_us_rms_arctic
name,ɪ,arctic_a0297,cmu_us_rms_arctic
is,ɪ,arctic_a0297,cmu_us_rms_arctic
this,ɪ,arctic_a0580,cmu_us_rms_arctic
is,ɪ,arctic_a0580,cmu_us_rms_arctic
my,ɪ,arctic_a0580,cmu_us_rms_arctic
fifth,ɪ,arctic_a0580,cmu_us_rms_arctic
voyage,ɪ,arctic_a0580,cmu_us_rms_arctic
violent,ɪ,arctic_a0441,cmu_us_rms_arctic
