Palabra,Fonema,AudioID,Dataset
of,ʌ,arctic_a0432,cmu_us_awb_arctic
abundance,ʌ,arctic_a0432,cmu_us_awb_arctic
hitch,ɪ,arctic_b0120,cmu_us_awb_arctic
replied,ɪ,arctic_b0120,cmu_us_awb_arctic
rolling,ɪ,arctic_b0120,cmu_us_awb_arctic
cigarette,ɪ,arctic_b0120,cmu_us_awb_arctic
will,ɪ,arctic_a0005,cmu_us_awb_arctic
it,ɪ,arctic_a0005,cmu_us_awb_arctic
knowing,ɪ,arctic_b0403,cmu_us_awb_arctic
him,ɪ,arctic_b0403,cmu_us_awb_arctic
i,ɪ,arctic_b0403,cmu_us_awb_arctic
review,ɪ,arctic_b0403,cmu_us_awb_arctic
scandinavian,ɪ,arctic_b0403,cmu_us_awb_arctic
myths,ɪ,arctic_b0403,cmu_us_awb_arctic
with,ɪ,arctic_b0403,cmu_us_awb_arctic
clearer,ɪ,arctic_b0403,cmu_us_awb_arctic
understanding,ɪ,arctic_b0403,cmu_us_awb_arctic
behind,ɪ,arctic_a0574,cmu_us_awb_arctic
him,ɪ,arctic_a0574,cmu_us_awb_arctic
thousand,ʌ,arctic_a0574,cmu_us_awb_arctic
years,ɪ,arctic_a0574,cmu_us_awb_arctic
siberia,ɪ,arctic_a0574,cmu_us_awb_arctic
russia,ʌ,arctic_a0574,cmu_us_awb_arctic
of,ʌ,arctic_a0148,cmu_us_awb_arctic
is,ɪ,arctic_a0148,cmu_us_awb_arctic
uninteresting,ɪ,arctic_a0148,cmu_us_awb_arctic
continued,ɪ,arctic_a0148,cmu_us_awb_arctic
south,ʌ,arctic_a0433,cmu_us_awb_arctic
oyster,ɪ,arctic_a0291,cmu_us_awb_arctic
pirates,ɪ,arctic_a0291,cmu_us_awb_arctic
nicholas,ɪ,arctic_a0291,cmu_us_awb_arctic
continued,ɪ,arctic_a0291,cmu_us_awb_arctic
i,ɪ,arctic_b0121,cmu_us_awb_arctic
my,ɪ,arctic_b0121,cmu_us_awb_arctic
work,ʌ,arctic_b0121,cmu_us_awb_arctic
by,ɪ,arctic_b0121,cmu_us_awb_arctic
sir,ʌ,arctic_b0404,cmu_us_awb_arctic
reply,ɪ,arctic_b0404,cmu_us_awb_arctic
once,ʌ,arctic_b0263,cmu_us_awb_arctic
did,ɪ,arctic_b0263,cmu_us_awb_arctic
i,ɪ,arctic_b0263,cmu_us_awb_arctic
confide,ɪ,arctic_b0263,cmu_us_awb_arctic
of,ʌ,arctic_b0263,cmu_us_awb_arctic
it,ɪ,arctic_b0263,cmu_us_awb_arctic
another,ʌ,arctic_b0263,cmu_us_awb_arctic
build,ɪ,arctic_a0575,cmu_us_awb_arctic
fire,ɪ,arctic_a0575,cmu_us_awb_arctic
out,ʌ,arctic_a0575,cmu_us_awb_arctic
one,ʌ,arctic_a0292,cmu_us_awb_arctic
by,ɪ,arctic_a0292,cmu_us_awb_arctic
one,ʌ,arctic_a0292,cmu_us_awb_arctic
boys,ɪ,arctic_a0292,cmu_us_awb_arctic
wada,ʌ,arctic_a0434,cmu_us_awb_arctic
nakata,ʌ,arctic_a0434,cmu_us_awb_arctic
in,ɪ,arctic_a0434,cmu_us_awb_arctic
bit,ɪ,arctic_a0434,cmu_us_awb_arctic
of,ʌ,arctic_a0434,cmu_us_awb_arctic
funk,ʌ,arctic_a0434,cmu_us_awb_arctic
i,ɪ,arctic_a0006,cmu_us_awb_arctic
i,ɪ,arctic_a0006,cmu_us_awb_arctic
seeing,ɪ,arctic_a0006,cmu_us_awb_arctic
philip,ɪ,arctic_b0122,cmu_us_awb_arctic
his,ɪ,arctic_b0122,cmu_us_awb_arctic
with,ɪ,arctic_b0122,cmu_us_awb_arctic
before,ɪ,arctic_a0149,cmu_us_awb_arctic
intoxicated,ɪ,arctic_a0149,cmu_us_awb_arctic
by,ɪ,arctic_a0149,cmu_us_awb_arctic
joy,ɪ,arctic_a0149,cmu_us_awb_arctic
but,ʌ,arctic_b0264,cmu_us_awb_arctic
this,ɪ,arctic_b0264,cmu_us_awb_arctic
time,ɪ,arctic_b0264,cmu_us_awb_arctic
it,ɪ,arctic_b0264,cmu_us_awb_arctic
rebelled,ɪ,arctic_b0264,cmu_us_awb_arctic
year,ɪ,arctic_b0405,cmu_us_awb_arctic
something,ɪ,arctic_b0405,cmu_us_awb_arctic
i,ɪ,arctic_b0405,cmu_us_awb_arctic
did,ɪ,arctic_b0405,cmu_us_awb_arctic
i,ɪ,arctic_a0576,cmu_us_awb_arctic
anything,ɪ,arctic_a0576,cmu_us_awb_arctic
like,ɪ,arctic_a0576,cmu_us_awb_arctic
in,ɪ,arctic_a0576,cmu_us_awb_arctic
my,ɪ,arctic_a0576,cmu_us_awb_arctic
life,ɪ,arctic_a0576,cmu_us_awb_arctic
boy,ɪ,arctic_a0435,cmu_us_awb_arctic
his,ɪ,arctic_a0435,cmu_us_awb_arctic
by,ɪ,arctic_a0293,cmu_us_awb_arctic
attempted,ɪ,arctic_a0293,cmu_us_awb_arctic
it,ɪ,arctic_a0007,cmu_us_awb_arctic
in,ɪ,arctic_a0007,cmu_us_awb_arctic
superlative,ɪ,arctic_a0007,cmu_us_awb_arctic
degree,ɪ,arctic_a0007,cmu_us_awb_arctic
now,ʌ,arctic_a0150,cmu_us_awb_arctic
things,ɪ,arctic_a0150,cmu_us_awb_arctic
struck,ʌ,arctic_a0150,cmu_us_awb_arctic
within,ɪ,arctic_a0150,cmu_us_awb_arctic
him,ɪ,arctic_a0150,cmu_us_awb_arctic
neither,ɪ,arctic_b0123,cmu_us_awb_arctic
understand,ʌ,arctic_b0123,cmu_us_awb_arctic
growing,ɪ,arctic_b0123,cmu_us_awb_arctic
disaffection,ɪ,arctic_b0123,cmu_us_awb_arctic
among,ʌ,arctic_b0123,cmu_us_awb_arctic
i,ɪ,arctic_b0265,cmu_us_awb_arctic
cry,ɪ,arctic_b0265,cmu_us_awb_arctic
out,ʌ,arctic_b0265,cmu_us_awb_arctic
in,ɪ,arctic_b0265,cmu_us_awb_arctic
of,ʌ,arctic_b0265,cmu_us_awb_arctic
fear,ɪ,arctic_b0265,cmu_us_awb_arctic
how,ʌ,arctic_b0406,cmu_us_awb_arctic
in,ɪ,arctic_b0406,cmu_us_awb_arctic
did,ɪ,arctic_b0406,cmu_us_awb_arctic
it,ɪ,arctic_b0406,cmu_us_awb_arctic
in,ɪ,arctic_b0406,cmu_us_awb_arctic
just,ʌ,arctic_a0008,cmu_us_awb_arctic
in,ɪ,arctic_a0008,cmu_us_awb_arctic
time,ɪ,arctic_a0008,cmu_us_awb_arctic
here,ɪ,arctic_a0294,cmu_us_awb_arctic
in,ɪ,arctic_a0294,cmu_us_awb_arctic
mid,ɪ,arctic_a0294,cmu_us_awb_arctic
morning,ɪ,arctic_a0294,cmu_us_awb_arctic
occurred,ʌ,arctic_a0294,cmu_us_awb_arctic
what,ʌ,arctic_a0577,cmu_us_awb_arctic
bridge,ɪ,arctic_a0436,cmu_us_awb_arctic
which,ɪ,arctic_a0436,cmu_us_awb_arctic
is,ɪ,arctic_a0436,cmu_us_awb_arctic
native,ɪ,arctic_a0436,cmu_us_awb_arctic
instant,ɪ,arctic_a0151,cmu_us_awb_arctic
pierre,ɪ,arctic_a0151,cmu_us_awb_arctic
like,ɪ,arctic_a0151,cmu_us_awb_arctic
silhouette,ɪ,arctic_a0151,cmu_us_awb_arctic
sky,ɪ,arctic_a0151,cmu_us_awb_arctic
in,ɪ,arctic_a0295,cmu_us_awb_arctic
primeval,ɪ,arctic_a0295,cmu_us_awb_arctic
forest,ɪ,arctic_a0295,cmu_us_awb_arctic
now,ʌ,arctic_b0266,cmu_us_awb_arctic
in,ɪ,arctic_b0266,cmu_us_awb_arctic
my,ɪ,arctic_b0266,cmu_us_awb_arctic
business,ɪ,arctic_a0578,cmu_us_awb_arctic
curly,ʌ,arctic_a0578,cmu_us_awb_arctic
brien,ɪ,arctic_a0578,cmu_us_awb_arctic
saying,ɪ,arctic_a0578,cmu_us_awb_arctic
in,ɪ,arctic_b0124,cmu_us_awb_arctic
time,ɪ,arctic_b0124,cmu_us_awb_arctic
times,ɪ,arctic_b0124,cmu_us_awb_arctic
turned,ʌ,arctic_a0009,cmu_us_awb_arctic
of,ʌ,arctic_a0437,cmu_us_awb_arctic
worth,ʌ,arctic_a0437,cmu_us_awb_arctic
pounds,ʌ,arctic_a0437,cmu_us_awb_arctic
by,ɪ,arctic_a0152,cmu_us_awb_arctic
pierre,ɪ,arctic_a0152,cmu_us_awb_arctic
shouted,ɪ,arctic_a0152,cmu_us_awb_arctic
of,ʌ,arctic_b0407,cmu_us_awb_arctic
much,ʌ,arctic_b0407,cmu_us_awb_arctic
grumbling,ɪ,arctic_b0407,cmu_us_awb_arctic
little,ɪ,arctic_b0407,cmu_us_awb_arctic
outbursts,ʌ,arctic_b0407,cmu_us_awb_arctic
continually,ɪ,arctic_b0407,cmu_us_awb_arctic
occurring,ɪ,arctic_b0407,cmu_us_awb_arctic
boy,ɪ,arctic_b0267,cmu_us_awb_arctic
his,ɪ,arctic_b0267,cmu_us_awb_arctic
with,ɪ,arctic_b0267,cmu_us_awb_arctic
pride,ɪ,arctic_b0267,cmu_us_awb_arctic
foiled,ɪ,arctic_a0296,cmu_us_awb_arctic
in,ɪ,arctic_a0296,cmu_us_awb_arctic
his,ɪ,arctic_a0296,cmu_us_awb_arctic
missions,ɪ,arctic_a0579,cmu_us_awb_arctic
advantage,ɪ,arctic_b0408,cmu_us_awb_arctic
what,ʌ,arctic_a0438,cmu_us_awb_arctic
by,ɪ,arctic_a0438,cmu_us_awb_arctic
this,ɪ,arctic_a0438,cmu_us_awb_arctic
outrageous,ʌ,arctic_a0438,cmu_us_awb_arctic
conduct,ʌ,arctic_a0438,cmu_us_awb_arctic
nodded,ɪ,arctic_b0268,cmu_us_awb_arctic
boy,ɪ,arctic_b0268,cmu_us_awb_arctic
frowned,ʌ,arctic_b0268,cmu_us_awb_arctic
it,ɪ,arctic_b0125,cmu_us_awb_arctic
time,ɪ,arctic_b0125,cmu_us_awb_arctic
philip,ɪ,arctic_b0125,cmu_us_awb_arctic
beyond,ɪ,arctic_a0153,cmu_us_awb_arctic
with,ɪ,arctic_a0153,cmu_us_awb_arctic
i,ɪ,arctic_a0010,cmu_us_awb_arctic
playing,ɪ,arctic_a0010,cmu_us_awb_arctic
single,ɪ,arctic_a0010,cmu_us_awb_arctic
in,ɪ,arctic_a0010,cmu_us_awb_arctic
what,ʌ,arctic_a0010,cmu_us_awb_arctic
like,ɪ,arctic_a0010,cmu_us_awb_arctic
losing,ɪ,arctic_a0010,cmu_us_awb_arctic
but,ʌ,arctic_a0439,cmu_us_awb_arctic
smiled,ɪ,arctic_a0439,cmu_us_awb_arctic
superior,ɪ,arctic_a0439,cmu_us_awb_arctic
smile,ɪ,arctic_a0439,cmu_us_awb_arctic
philip,ɪ,arctic_a0154,cmu_us_awb_arctic
thrust,ʌ,arctic_a0154,cmu_us_awb_arctic
himself,ɪ,arctic_a0154,cmu_us_awb_arctic
it,ɪ,arctic_a0154,cmu_us_awb_arctic
why,ɪ,arctic_b0269,cmu_us_awb_arctic
like,ɪ,arctic_b0269,cmu_us_awb_arctic
big,ɪ,arctic_a0580,cmu_us_awb_arctic
of,ʌ,arctic_a0580,cmu_us_awb_arctic
his,ɪ,arctic_a0580,cmu_us_awb_arctic
existence,ɪ,arctic_a0580,cmu_us_awb_arctic
before,ɪ,arctic_a0580,cmu_us_awb_arctic
did,ɪ,arctic_a0580,cmu_us_awb_arctic
of,ʌ,arctic_a0580,cmu_us_awb_arctic
it,ɪ,arctic_a0297,cmu_us_awb_arctic
with,ɪ,arctic_a0297,cmu_us_awb_arctic
spears,ɪ,arctic_a0297,cmu_us_awb_arctic
blood,ʌ,arctic_b0126,cmu_us_awb_arctic
oozing,ɪ,arctic_b0126,cmu_us_awb_arctic
wounded,ɪ,arctic_b0126,cmu_us_awb_arctic
right,ɪ,arctic_b0126,cmu_us_awb_arctic
by,ɪ,arctic_b0409,cmu_us_awb_arctic
rested,ɪ,arctic_b0409,cmu_us_awb_arctic
in,ɪ,arctic_b0409,cmu_us_awb_arctic
its,ɪ,arctic_b0409,cmu_us_awb_arctic
my,ɪ,arctic_b0409,cmu_us_awb_arctic
hip,ɪ,arctic_b0409,cmu_us_awb_arctic
if,ɪ,arctic_a0011,cmu_us_awb_arctic
i,ɪ,arctic_a0011,cmu_us_awb_arctic
needed,ɪ,arctic_a0011,cmu_us_awb_arctic
fighter,ɪ,arctic_a0011,cmu_us_awb_arctic
in,ɪ,arctic_a0011,cmu_us_awb_arctic
my,ɪ,arctic_a0011,cmu_us_awb_arctic
life,ɪ,arctic_a0011,cmu_us_awb_arctic
i,ɪ,arctic_a0011,cmu_us_awb_arctic
one,ʌ,arctic_a0011,cmu_us_awb_arctic
now,ʌ,arctic_a0011,cmu_us_awb_arctic
bassett,ɪ,arctic_a0298,cmu_us_awb_arctic
fastidious,ɪ,arctic_a0298,cmu_us_awb_arctic
with,ɪ,arctic_b0270,cmu_us_awb_arctic
by,ɪ,arctic_a0440,cmu_us_awb_arctic
my,ɪ,arctic_a0440,cmu_us_awb_arctic
medical,ɪ,arctic_a0440,cmu_us_awb_arctic
his,ɪ,arctic_a0155,cmu_us_awb_arctic
suspiciously,ɪ,arctic_a0155,cmu_us_awb_arctic
with,ɪ,arctic_a0155,cmu_us_awb_arctic
stubby,ʌ,arctic_a0155,cmu_us_awb_arctic
forefinger,ɪ,arctic_a0155,cmu_us_awb_arctic
destroyed,ɪ,arctic_b0127,cmu_us_awb_arctic
everything,ɪ,arctic_b0127,cmu_us_awb_arctic
belonged,ɪ,arctic_b0127,cmu_us_awb_arctic
monday,ʌ,arctic_a0441,cmu_us_awb_arctic
by,ɪ,arctic_b0410,cmu_us_awb_arctic
once,ʌ,arctic_a0581,cmu_us_awb_arctic
began,ɪ,arctic_a0581,cmu_us_awb_arctic
emitting,ɪ,arctic_a0581,cmu_us_awb_arctic
its,ɪ,arctic_a0581,cmu_us_awb_arctic
barbaric,ɪ,arctic_a0581,cmu_us_awb_arctic
rhythms,ɪ,arctic_a0581,cmu_us_awb_arctic
michael,ɪ,arctic_a0581,cmu_us_awb_arctic
philip,ɪ,arctic_b0128,cmu_us_awb_arctic
pierre,ɪ,arctic_b0128,cmu_us_awb_arctic
shoved,ʌ,arctic_a0012,cmu_us_awb_arctic
his,ɪ,arctic_a0012,cmu_us_awb_arctic
his,ɪ,arctic_a0012,cmu_us_awb_arctic
it,ɪ,arctic_b0271,cmu_us_awb_arctic
in,ɪ,arctic_b0271,cmu_us_awb_arctic
of,ʌ,arctic_b0271,cmu_us_awb_arctic
big,ɪ,arctic_a0299,cmu_us_awb_arctic
english,ɪ,arctic_a0299,cmu_us_awb_arctic
right,ɪ,arctic_a0299,cmu_us_awb_arctic
now,ʌ,arctic_a0299,cmu_us_awb_arctic
is,ɪ,arctic_a0299,cmu_us_awb_arctic
his,ɪ,arctic_a0156,cmu_us_awb_arctic
eyes,ɪ,arctic_a0156,cmu_us_awb_arctic
sir,ʌ,arctic_a0443,cmu_us_awb_arctic
i,ɪ,arctic_a0443,cmu_us_awb_arctic
corrected,ɪ,arctic_a0443,cmu_us_awb_arctic
but,ʌ,arctic_a0582,cmu_us_awb_arctic
just,ʌ,arctic_a0582,cmu_us_awb_arctic
this,ɪ,arctic_a0582,cmu_us_awb_arctic
did,ɪ,arctic_b0129,cmu_us_awb_arctic
one,ʌ,arctic_b0129,cmu_us_awb_arctic
in,ɪ,arctic_b0129,cmu_us_awb_arctic
churchill,ɪ,arctic_b0129,cmu_us_awb_arctic
but,ʌ,arctic_b0411,cmu_us_awb_arctic
his,ɪ,arctic_b0411,cmu_us_awb_arctic
motive,ɪ,arctic_b0411,cmu_us_awb_arctic
obvious,ɪ,arctic_b0411,cmu_us_awb_arctic
enough,ɪ,arctic_b0411,cmu_us_awb_arctic
his,ɪ,arctic_a0013,cmu_us_awb_arctic
of,ʌ,arctic_a0013,cmu_us_awb_arctic
delicate,ɪ,arctic_a0013,cmu_us_awb_arctic
physique,ɪ,arctic_a0013,cmu_us_awb_arctic
won,ʌ,arctic_a0157,cmu_us_awb_arctic
up,ʌ,arctic_a0157,cmu_us_awb_arctic
emma,ʌ,arctic_a0583,cmu_us_awb_arctic
louisa,ɪ,arctic_a0583,cmu_us_awb_arctic
violent,ɪ,arctic_a0444,cmu_us_awb_arctic
life,ɪ,arctic_a0444,cmu_us_awb_arctic
athletic,ɪ,arctic_a0444,cmu_us_awb_arctic
merely,ɪ,arctic_b0272,cmu_us_awb_arctic
stout,ʌ,arctic_b0272,cmu_us_awb_arctic
sticks,ɪ,arctic_b0272,cmu_us_awb_arctic
inch,ɪ,arctic_b0272,cmu_us_awb_arctic
in,ɪ,arctic_b0272,cmu_us_awb_arctic
diameter,ɪ,arctic_b0272,cmu_us_awb_arctic
it,ɪ,arctic_b0412,cmu_us_awb_arctic
in,ɪ,arctic_b0412,cmu_us_awb_arctic
my,ɪ,arctic_b0412,cmu_us_awb_arctic
ears,ɪ,arctic_b0412,cmu_us_awb_arctic
in,ɪ,arctic_b0130,cmu_us_awb_arctic
his,ɪ,arctic_b0130,cmu_us_awb_arctic
this,ɪ,arctic_a0300,cmu_us_awb_arctic
tacit,ɪ,arctic_a0300,cmu_us_awb_arctic
promise,ɪ,arctic_a0300,cmu_us_awb_arctic
of,ʌ,arctic_a0300,cmu_us_awb_arctic
continued,ɪ,arctic_a0300,cmu_us_awb_arctic
little,ɪ,arctic_a0300,cmu_us_awb_arctic
joy,ɪ,arctic_a0300,cmu_us_awb_arctic
thrill,ɪ,arctic_a0300,cmu_us_awb_arctic
this,ɪ,arctic_a0584,cmu_us_awb_arctic
is,ɪ,arctic_a0584,cmu_us_awb_arctic
my,ɪ,arctic_a0584,cmu_us_awb_arctic
fifth,ɪ,arctic_a0584,cmu_us_awb_arctic
voyage,ɪ,arctic_a0584,cmu_us_awb_arctic
now,ʌ,arctic_a0014,cmu_us_awb_arctic
coming,ɪ,arctic_a0014,cmu_us_awb_arctic
down,ʌ,arctic_a0014,cmu_us_awb_arctic
business,ɪ,arctic_a0014,cmu_us_awb_arctic
phil,ɪ,arctic_a0014,cmu_us_awb_arctic
fire,ɪ,arctic_a0158,cmu_us_awb_arctic
burned,ʌ,arctic_a0158,cmu_us_awb_arctic
in,ɪ,arctic_a0158,cmu_us_awb_arctic
his,ɪ,arctic_a0158,cmu_us_awb_arctic
eyes,ɪ,arctic_a0158,cmu_us_awb_arctic
turned,ʌ,arctic_a0158,cmu_us_awb_arctic
live,ɪ,arctic_a0445,cmu_us_awb_arctic
income,ɪ,arctic_a0445,cmu_us_awb_arctic
which,ɪ,arctic_a0445,cmu_us_awb_arctic
desire,ɪ,arctic_b0413,cmu_us_awb_arctic
enjoy,ɪ,arctic_b0413,cmu_us_awb_arctic
it,ɪ,arctic_b0273,cmu_us_awb_arctic
thing,ɪ,arctic_b0273,cmu_us_awb_arctic
his,ɪ,arctic_b0131,cmu_us_awb_arctic
destroy,ɪ,arctic_b0131,cmu_us_awb_arctic
this,ɪ,arctic_b0131,cmu_us_awb_arctic
kill,ɪ,arctic_b0131,cmu_us_awb_arctic
it,ɪ,arctic_a0015,cmu_us_awb_arctic
aurora,ʌ,arctic_a0015,cmu_us_awb_arctic
borealis,ɪ,arctic_a0015,cmu_us_awb_arctic
worth,ʌ,arctic_a0446,cmu_us_awb_arctic
nothing,ɪ,arctic_a0446,cmu_us_awb_arctic
world,ʌ,arctic_a0446,cmu_us_awb_arctic
i,ɪ,arctic_a0301,cmu_us_awb_arctic
i,ɪ,arctic_a0301,cmu_us_awb_arctic
disgusted,ɪ,arctic_a0301,cmu_us_awb_arctic
with,ɪ,arctic_a0301,cmu_us_awb_arctic
this,ɪ,arctic_a0301,cmu_us_awb_arctic
it,ɪ,arctic_a0585,cmu_us_awb_arctic
this,ɪ,arctic_a0585,cmu_us_awb_arctic
proposition,ɪ,arctic_a0585,cmu_us_awb_arctic
started,ɪ,arctic_a0585,cmu_us_awb_arctic
big,ɪ,arctic_a0585,cmu_us_awb_arctic
idea,ɪ,arctic_a0585,cmu_us_awb_arctic
in,ɪ,arctic_a0585,cmu_us_awb_arctic
mind,ɪ,arctic_a0585,cmu_us_awb_arctic
worshiped,ɪ,arctic_a0159,cmu_us_awb_arctic
might,ɪ,arctic_a0159,cmu_us_awb_arctic
worshiped,ɪ,arctic_a0159,cmu_us_awb_arctic
beatrice,ɪ,arctic_a0159,cmu_us_awb_arctic
of,ʌ,arctic_b0274,cmu_us_awb_arctic
light,ɪ,arctic_b0274,cmu_us_awb_arctic
voice,ɪ,arctic_b0274,cmu_us_awb_arctic
it,ɪ,arctic_b0414,cmu_us_awb_arctic
impossible,ɪ,arctic_b0414,cmu_us_awb_arctic
hoist,ɪ,arctic_b0414,cmu_us_awb_arctic
